store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,forecasted_daily_demand,sku_name,category,subcategory,brand,unit_price,cost_price,store_name,city,store_type,forecast_7d_demand,forecast_14d_demand,forecast_30d_demand,days_of_supply,days_since_last_restock,inventory_value_cost,inventory_value_retail,risk_status,risk_priority,risk_reason,recommended_action,is_gt_stockout,is_gt_slowmover
ST01,SKU00186,108,27,11,2025-08-22T00:00:00.000,1.8816654718800827,TrueTaste Men's Wear 250ml,Apparel & Footwear,Men's Wear,TrueTaste,1862.84,1185.19,Quetta Convenience Store #01,Quetta,Convenience Store,13.171658303160578,26.343316606321157,56.44996415640248,57.39596204212157,131,128000.52,201186.72,HIGH_OVERSTOCK,5,Excess inventory (57 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST16,SKU02938,344,77,38,2025-08-20T00:00:00.000,1.9125365965804062,MetroBrand Candy Pack of 6,Snacks & Confectionery,Candy,MetroBrand,83.54,47.72,Lahore Convenience Store #16,Lahore,Convenience Store,13.387756176062844,26.775512352125688,57.37609789741219,179.8658392289424,133,16415.68,28737.760000000002,CRITICAL_OVERSTOCK,4,Excess stock (344 units = 180 days supply); stale restock (133 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST21,SKU03053,0,52,25,2025-08-06T00:00:00.000,1.8999809044552298,PremiumSelect Kids Wear Family Pack,Apparel & Footwear,Kids Wear,PremiumSelect,4086.72,3149.1,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.299866331186609,26.599732662373217,56.999427133656894,0.0,147,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST02,SKU00788,373,69,21,2025-05-26T00:00:00.000,0.1,MetroBrand Tea 250g,Beverages,Tea,MetroBrand,88.38,61.04,Islamabad Express Store #02,Islamabad,Express Store,0.7000000000000001,1.4000000000000001,3.0,3730.0,219,22767.92,32965.74,CRITICAL_OVERSTOCK,4,Excess stock (373 units = 3730 days supply); stale restock (219 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST05,SKU00830,0,42,19,2025-10-01T00:00:00.000,1.8900330448446052,TrueTaste Ice Cream Medium,Frozen Foods,Ice Cream,TrueTaste,290.01,208.06,Karachi Supermarket #05,Karachi,Supermarket,13.230231313912237,26.460462627824473,56.70099134533815,0.0,91,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST10,SKU01174,278,68,17,2025-06-01T00:00:00.000,0.1,NovaFresh Home Decor 2L,Home & Kitchen,Home Decor,NovaFresh,1964.02,1462.83,Rawalpindi Convenience Store #10,Rawalpindi,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,2780.0,213,406666.74,545997.5599999999,CRITICAL_OVERSTOCK,4,Excess stock (278 units = 2780 days supply); stale restock (213 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST27,SKU04753,351,75,24,2025-08-28T00:00:00.000,1.8816654718800827,QuickBite Vitamins & Supplements 2L,Health & Wellness,Vitamins & Supplements,QuickBite,641.27,371.28,Rawalpindi Supermarket #27,Rawalpindi,Supermarket,13.171658303160578,26.343316606321157,56.44996415640248,186.5368766368951,125,130319.27999999998,225085.77,CRITICAL_OVERSTOCK,4,Excess stock (351 units = 187 days supply); stale restock (125 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST24,SKU03058,351,77,33,2025-07-04T00:00:00.000,1.8798979462629979,UrbanBite Women's Wear Pack of 12,Apparel & Footwear,Women's Wear,UrbanBite,1202.99,765.86,Gujranwala Convenience Store #24,Gujranwala,Convenience Store,13.159285623840985,26.31857124768197,56.39693838788994,186.71226312989177,180,268816.86,422249.49,CRITICAL_OVERSTOCK,4,Excess stock (351 units = 187 days supply); stale restock (180 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST20,SKU03582,222,65,25,2025-07-09T00:00:00.000,1.8901068980176328,CleanWave Cookware 1kg,Home & Kitchen,Cookware,CleanWave,1131.96,780.6,Multan Hypermarket #20,Multan,Hypermarket,13.23074828612343,26.46149657224686,56.703206940528986,117.45367430426094,175,173293.2,251295.12,HIGH_OVERSTOCK,5,Excess inventory (117 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST30,SKU02055,228,49,17,2025-08-01T00:00:00.000,1.8833394475341698,ValueChoice Laundry 1kg,Home Care,Laundry,ValueChoice,445.25,296.22,Multan Hypermarket #30,Multan,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,121.06155387894478,152,67538.16,101517.0,CRITICAL_OVERSTOCK,4,Excess stock (228 units = 121 days supply); stale restock (152 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST16,SKU04106,266,54,13,2025-05-19T00:00:00.000,1.8341442695375194,EverydayPlus Cheese 250ml,Dairy & Bakery,Cheese,EverydayPlus,92.02,64.75,Lahore Convenience Store #16,Lahore,Convenience Store,12.839009886762636,25.67801977352527,55.024328086125585,145.02675957277452,226,17223.5,24477.32,CRITICAL_OVERSTOCK,4,Excess stock (266 units = 145 days supply); stale restock (226 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST23,SKU02833,0,70,23,2025-09-28T00:00:00.000,1.898749285165154,QuickBite Kids Wear Large,Apparel & Footwear,Kids Wear,QuickBite,3924.53,2468.33,Sukkur Convenience Store #23,Sukkur,Convenience Store,13.291244996156077,26.582489992312155,56.96247855495462,0.0,94,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST28,SKU03177,272,64,13,2025-07-29T00:00:00.000,1.8798979462629979,BasicNeeds Juices Family Pack,Beverages,Juices,BasicNeeds,60.33,35.78,Karachi Supermarket #28,Karachi,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,144.6887053314261,155,9732.16,16409.76,CRITICAL_OVERSTOCK,4,Excess stock (272 units = 145 days supply); stale restock (155 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST21,SKU00020,0,95,31,2025-09-23T00:00:00.000,1.9020809361753195,SmartBuy Rice & Grains 2L,Grocery,Rice & Grains,SmartBuy,109.5,69.58,Peshawar Hypermarket #21,Peshawar,Hypermarket,13.314566553227236,26.62913310645447,57.06242808525958,0.0,99,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST29,SKU02584,238,44,13,2025-06-30T00:00:00.000,1.8798979462629979,PrimeCare Chocolates 250g,Snacks & Confectionery,Chocolates,PrimeCare,159.3,107.23,Karachi Hypermarket #29,Karachi,Hypermarket,13.159285623840985,26.31857124768197,56.39693838788994,126.60261716499784,184,25520.74,37913.4,CRITICAL_OVERSTOCK,4,Excess stock (238 units = 127 days supply); stale restock (184 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST12,SKU00954,114,20,8,2025-05-18T00:00:00.000,1.8811942447156045,PurePlus Soft Drinks Small,Beverages,Soft Drinks,PurePlus,209.16,145.35,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,60.599802662714566,227,16569.899999999998,23844.239999999998,HIGH_OVERSTOCK,5,Excess inventory (61 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST17,SKU03284,219,68,32,2025-05-09T00:00:00.000,0.1,TrueTaste Bath & Body Family Pack,Personal Care,Bath & Body,TrueTaste,248.67,146.77,Faisalabad Supermarket #17,Faisalabad,Supermarket,0.7000000000000001,1.4000000000000001,3.0,2190.0,236,32142.63,54458.729999999996,CRITICAL_OVERSTOCK,4,Excess stock (219 units = 2190 days supply); stale restock (236 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST03,SKU03349,413,77,37,2025-08-25T00:00:00.000,1.8811942447156045,GreenValley Tea 500g,Beverages,Tea,GreenValley,54.49,37.65,Sialkot Supermarket #03,Sialkot,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,219.5413903482554,128,15549.449999999999,22504.370000000003,CRITICAL_OVERSTOCK,4,Excess stock (413 units = 220 days supply); stale restock (128 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST06,SKU00385,315,59,21,2025-08-29T00:00:00.000,0.1,FamilyChoice Frozen Vegetables 250g,Frozen Foods,Frozen Vegetables,FamilyChoice,380.41,260.01,Sukkur Hypermarket #06,Sukkur,Hypermarket,0.7000000000000001,1.4000000000000001,3.0,3150.0,124,81903.15,119829.15000000001,CRITICAL_OVERSTOCK,4,Excess stock (315 units = 3150 days supply); stale restock (124 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST26,SKU02057,219,44,18,2025-07-09T00:00:00.000,1.8811942447156045,FreshFarm Energy Drinks 250ml,Beverages,Energy Drinks,FreshFarm,167.06,117.15,Lahore Convenience Store #26,Lahore,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,116.41541037837271,175,25655.850000000002,36586.14,HIGH_OVERSTOCK,5,Excess inventory (116 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST17,SKU00251,405,84,25,2025-05-11T00:00:00.000,0.1,CityFresh Office Supplies Family Pack,Stationery & Office,Office Supplies,CityFresh,143.83,96.59,Faisalabad Supermarket #17,Faisalabad,Supermarket,0.7000000000000001,1.4000000000000001,3.0,4050.0,234,39118.950000000004,58251.15,CRITICAL_OVERSTOCK,4,Excess stock (405 units = 4050 days supply); stale restock (234 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST29,SKU03523,348,92,32,2025-08-14T00:00:00.000,1.8348851345514758,GoldenHarvest Vitamins & Supplements 500ml,Health & Wellness,Vitamins & Supplements,GoldenHarvest,348.18,222.52,Karachi Hypermarket #29,Karachi,Hypermarket,12.844195941860331,25.688391883720662,55.04655403654427,189.65764856178097,139,77436.96,121166.64,CRITICAL_OVERSTOCK,4,Excess stock (348 units = 190 days supply); stale restock (139 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST18,SKU03105,396,93,37,2025-07-08T00:00:00.000,1.8486795270877485,MetroBrand Candy 250ml,Snacks & Confectionery,Candy,MetroBrand,160.13,115.79,Karachi Supermarket #18,Karachi,Supermarket,12.94075668961424,25.88151337922848,55.46038581263245,214.20694836374616,176,45852.840000000004,63411.479999999996,CRITICAL_OVERSTOCK,4,Excess stock (396 units = 214 days supply); stale restock (176 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST13,SKU04747,364,92,20,2025-08-31T00:00:00.000,1.8811942447156045,EliteHome Home Decor 100g,Home & Kitchen,Home Decor,EliteHome,1085.05,803.55,Multan Convenience Store #13,Multan,Convenience Store,13.168359713009231,26.336719426018462,56.43582734146813,193.49410674761492,122,292492.2,394958.2,CRITICAL_OVERSTOCK,4,Excess stock (364 units = 193 days supply); stale restock (122 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST30,SKU02176,0,52,12,2025-09-16T00:00:00.000,1.9010793409523141,CleanWave Footwear Family Pack,Apparel & Footwear,Footwear,CleanWave,989.87,773.14,Multan Hypermarket #30,Multan,Hypermarket,13.307555386666198,26.615110773332397,57.03238022856942,0.0,106,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,true,false
ST13,SKU00546,90,20,6,2025-08-01T00:00:00.000,0.1,TrueTaste Milk 2kg,Dairy & Bakery,Milk,TrueTaste,130.86,93.76,Multan Convenience Store #13,Multan,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,900.0,152,8438.4,11777.400000000001,CRITICAL_OVERSTOCK,4,Excess stock (90 units = 900 days supply); stale restock (152 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST23,SKU02954,0,27,10,2025-08-25T00:00:00.000,1.9929740934210867,GoldenHarvest Air Fresheners 2L,Home Care,Air Fresheners,GoldenHarvest,603.3,405.19,Sukkur Convenience Store #23,Sukkur,Convenience Store,13.950818653947607,27.901637307895214,59.7892228026326,0.0,128,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (2.0 units/day).,Emergency Expedited Replenishment PO,true,false
ST09,SKU01070,561,98,23,2025-08-28T00:00:00.000,1.9353367860473034,SparkleClean Pest Control Pack of 6,Home Care,Pest Control,SparkleClean,202.07,133.29,Karachi Supermarket #09,Karachi,Supermarket,13.547357502331124,27.09471500466225,58.0601035814191,289.87202849886205,125,74775.69,113361.26999999999,CRITICAL_OVERSTOCK,4,Excess stock (561 units = 290 days supply); stale restock (125 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST05,SKU04334,188,46,13,2025-09-01T00:00:00.000,1.8798979462629979,FreshFarm Pulses & Lentils 250ml,Grocery,Pulses & Lentils,FreshFarm,287.82,222.77,Karachi Supermarket #05,Karachi,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,100.00542868495627,121,41880.76,54110.159999999996,HIGH_OVERSTOCK,5,Excess inventory (100 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST12,SKU01075,70,20,8,2025-06-06T00:00:00.000,0.1,HealthFirst Dishwashing Large,Home Care,Dishwashing,HealthFirst,382.05,215.8,Hyderabad Convenience Store #12,Hyderabad,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,700.0,208,15106.0,26743.5,CRITICAL_OVERSTOCK,4,Excess stock (70 units = 700 days supply); stale restock (208 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST22,SKU03520,205,42,13,2025-06-09T00:00:00.000,1.8798979462629979,PrimeCare Candy Pack of 6,Snacks & Confectionery,Candy,PrimeCare,101.31,72.21,Islamabad Hypermarket #22,Islamabad,Hypermarket,13.159285623840985,26.31857124768197,56.39693838788994,109.04847276817041,205,14803.05,20768.55,HIGH_OVERSTOCK,5,Excess inventory (109 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,false
ST15,SKU02541,251,57,28,2025-05-09T00:00:00.000,0.1,FamilyChoice Small Appliances 100g,Electronics & Accessories,Small Appliances,FamilyChoice,2807.09,1551.99,Islamabad Convenience Store #15,Islamabad,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,2510.0,236,389549.49,704579.5900000001,CRITICAL_OVERSTOCK,4,Excess stock (251 units = 2510 days supply); stale restock (236 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST30,SKU03115,348,75,18,2025-07-13T00:00:00.000,1.8833394475341698,NutriPlus Frozen Vegetables 100g,Frozen Foods,Frozen Vegetables,NutriPlus,804.38,581.3,Multan Hypermarket #30,Multan,Hypermarket,13.18337613273919,26.36675226547838,56.500183426025096,184.77816118365257,171,202292.4,279924.24,CRITICAL_OVERSTOCK,4,Excess stock (348 units = 185 days supply); stale restock (171 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST08,SKU04753,147,33,10,2025-07-10T00:00:00.000,1.8811942447156045,QuickBite Vitamins & Supplements 2L,Health & Wellness,Vitamins & Supplements,QuickBite,641.27,371.28,Quetta Supermarket #08,Quetta,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,78.14185080192141,174,54578.159999999996,94266.69,HIGH_OVERSTOCK,5,Excess inventory (78 days of supply vs 45-day target); exceeds reorder capacity.,Freeze Replenishment & Reallocate Inventory,false,true
ST03,SKU04409,270,68,21,2025-08-22T00:00:00.000,0.1,SunriseFoods Footwear 2kg,Apparel & Footwear,Footwear,SunriseFoods,2585.87,1975.87,Sialkot Supermarket #03,Sialkot,Supermarket,0.7000000000000001,1.4000000000000001,3.0,2700.0,131,533484.9,698184.9,CRITICAL_OVERSTOCK,4,Excess stock (270 units = 2700 days supply); stale restock (131 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST08,SKU02538,0,66,20,2025-09-21T00:00:00.000,3.6024234846037047,EverydayPlus Ice Cream 2L,Frozen Foods,Ice Cream,EverydayPlus,216.58,121.13,Quetta Supermarket #08,Quetta,Supermarket,25.216964392225933,50.433928784451865,108.07270453811114,0.0,101,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (3.6 units/day).,Emergency Expedited Replenishment PO,true,false
ST01,SKU03582,115,27,12,2025-05-24T00:00:00.000,0.1,CleanWave Cookware 1kg,Home & Kitchen,Cookware,CleanWave,1131.96,780.6,Quetta Convenience Store #01,Quetta,Convenience Store,0.7000000000000001,1.4000000000000001,3.0,1150.0,221,89769.0,130175.40000000001,CRITICAL_OVERSTOCK,4,Excess stock (115 units = 1150 days supply); stale restock (221 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST27,SKU02780,327,57,14,2025-06-12T00:00:00.000,1.8798979462629979,ValueChoice First Aid 250ml,Health & Wellness,First Aid,ValueChoice,791.92,569.66,Rawalpindi Supermarket #27,Rawalpindi,Supermarket,13.159285623840985,26.31857124768197,56.39693838788994,173.9456126594718,202,186278.81999999998,258957.84,CRITICAL_OVERSTOCK,4,Excess stock (327 units = 174 days supply); stale restock (202 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,true
ST18,SKU02997,409,83,29,2025-06-10T00:00:00.000,1.8811942447156045,FreshFarm OTC Medicine 250g,Health & Wellness,OTC Medicine,FreshFarm,1164.54,833.95,Karachi Supermarket #18,Karachi,Supermarket,13.168359713009231,26.336719426018462,56.43582734146813,217.415081482897,204,341085.55000000005,476296.86,CRITICAL_OVERSTOCK,4,Excess stock (409 units = 217 days supply); stale restock (204 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST30,SKU02068,0,50,15,2025-09-15T00:00:00.000,1.898749285165154,SoftTouch Notebooks 1kg,Stationery & Office,Notebooks,SoftTouch,249.89,149.93,Multan Hypermarket #30,Multan,Hypermarket,13.291244996156077,26.582489992312155,56.96247855495462,0.0,107,0.0,0.0,CRITICAL_STOCKOUT,1,Zero physical stock on hand; active unfulfilled demand (1.9 units/day).,Emergency Expedited Replenishment PO,false,false
ST09,SKU01191,358,69,18,2025-06-15T00:00:00.000,0.1,CityFresh Frozen Meat Medium,Frozen Foods,Frozen Meat,CityFresh,672.51,484.26,Karachi Supermarket #09,Karachi,Supermarket,0.7000000000000001,1.4000000000000001,3.0,3580.0,199,173365.08,240758.58,CRITICAL_OVERSTOCK,4,Excess stock (358 units = 3580 days supply); stale restock (199 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
ST09,SKU03177,321,93,22,2025-05-17T00:00:00.000,1.8961940000433344,BasicNeeds Juices Family Pack,Beverages,Juices,BasicNeeds,60.33,35.78,Karachi Supermarket #09,Karachi,Supermarket,13.273358000303341,26.546716000606683,56.88582000130003,169.28647595797904,228,11485.380000000001,19365.93,CRITICAL_OVERSTOCK,4,Excess stock (321 units = 169 days supply); stale restock (228 days ago); stagnant demand.,Execute Clearance Markdown / Flash Promotion,false,false
